kind,display_name,name,from_network,from_tracker,in_general,in_creative,in_skan,in_skan_raw,in_ad_mon,desc
metric,Total ARPU,,True,True,False,False,False,False,True,The total revenue divided by the number of users.
metric,Total Revenue,total_revenue,True,True,False,False,False,False,True,The total revenue gained from ad monetization as well as in-app purchases from the cohort of users in the selected cohort period.
metric,Total ROI,,True,True,False,False,False,False,True,Return on Investment: The total revenue divided by the cost.
metric,Total Web Conversions,total_web_conversions,True,True,False,False,False,False,False,Sum of new visitors and re-engaged visitors.
metric,Tracker Clicks,tracker_clicks,True,True,True,False,False,False,False,Clicks reported by the attribution tracker.
metric,Tracker Installs,tracker_installs,True,True,True,False,True,False,False,"Number of installs as reported by the attribution tracker. For SKAdNetwork Reports, these are installs that were attributed by the tracker based on device matching, as opposed to ""SKAN Installs"", which are based on SKAdNetwork postbacks. See What are tracker installs?"
metric,Video Views,video_views,True,True,False,True,False,False,False,"How many videos were initiated. Depending on the network and ad type, this metric may be the same as ""ad impressions""."
metric,Video Views,ad_video_views,True,True,False,False,False,False,True,How many videos were initiated. This metric can sometimes be the same as ad impressions. It depends on the network and the ad type.
metric,Video Views 25%,video_views_25pct,True,True,False,True,False,False,False,The number of impressions where the viewer watched the video to the 25% point. Formula: impressions x video view rate
metric,Video Views 50%,video_views_50pct,True,True,False,True,False,False,False,The number of impressions where the viewer watched the video to the halfway point. Formula: impressions x video view rate
metric,Video Views 75%,video_views_75pct,True,True,False,True,False,False,False,The number of impressions where the viewer watched the video to the 75% point. Formula: impressions x video view rate
metric,Win Rate,,True,True,False,False,False,False,True,Percentage of bid responses against the number of requests. Formula: (100 * bid responses / bid requests)
